Post;Answer 
60878 ; 60880
60882 ; 60884
60888 ; 60894
60890 ; 60898
60902 ; 60903
60904 ; 60917
60926 ; 61256
60927 ; 60932
60929 ; 61601
60943 ; 61018
60952 ; 72565
60953 ; 60955
60967 ; 61077
60970 ; 60972
60982 ; 61181
60983 ; 60989
60996 ; 61008
61017 ; 61019
61020 ; 61037
61024 ; 61027
61042 ; 142683
61050 ; 61058
61068 ; 61717
61085 ; 61098
61088 ; 61094
61100 ; 61111
61103 ; 61108
61105 ; 61761
61118 ; 61119
61122 ; 61129
61124 ; 61126
61136 ; 61141
61142 ; 61156
61143 ; 61145
61150 ; 61157
61159 ; 61199
61162 ; 61167
61163 ; 61166
61171 ; 61172
61182 ; 61183
61188 ; 61284
61189 ; 61190
61195 ; 61198
61211 ; 61214
61215 ; 61218
61216 ; 61245
61220 ; 61225
61223 ; 61229
61230 ; 61232
61231 ; 61485
61233 ; 61240
61235 ; 61237
61243 ; 61362
61252 ; 61257
61267 ; 61289
61271 ; 61276
61272 ; 61280
61287 ; 61292
61290 ; 61293
61300 ; 61408
61304 ; 61314
61313 ; 61581
61315 ; 61350
61316 ; 61392
61321 ; 61333
61324 ; 61328
61335 ; 85385
61342 ; 61346
61347 ; 61357
61351 ; 61352
61353 ; 61359
61367 ; 61370
61374 ; 61384
61375 ; 61397
61376 ; 62012
61383 ; 61385
61393 ; 61396
61413 ; 61418
61414 ; 61416
61420 ; 62331
61421 ; 61429
61422 ; 61499
61431 ; 61434
61436 ; 61442
61437 ; 61440
61447 ; 61452
61453 ; 61633
61454 ; 61459
61456 ; 61655
61472 ; 61523
61473 ; 61912
61479 ; 61482
61480 ; 61481
61487 ; 61683
61490 ; 61494
61502 ; 61513
61507 ; 61511
61519 ; 61521
61528 ; 61529
61530 ; 61537
61531 ; 61532
61535 ; 61538
61548 ; 61552
61565 ; 61577
61567 ; 61576
61568 ; 61569
61571 ; 61572
61575 ; 61590
61578 ; 61580
61582 ; 64911
61593 ; 61631
61594 ; 61598
61595 ; 112236
61599 ; 61603
61605 ; 61617
61635 ; 61647
61642 ; 61645
61660 ; 61671
61663 ; 61665
61669 ; 61897
61672 ; 61945
61674 ; 61676
61678 ; 61686
61679 ; 61698
61680 ; 61681
61691 ; 61694
61693 ; 61702
61695 ; 61699
61700 ; 61716
61707 ; 61708
61712 ; 61715
61723 ; 61728
61726 ; 61765
61731 ; 61733
61734 ; 61747
61737 ; 61742
61738 ; 61741
61775 ; 61782
61776 ; 61779
61778 ; 61794
61783 ; 61805
61784 ; 61802
61800 ; 61804
61809 ; 61816
61810 ; 61813
61811 ; 61815
61817 ; 61818
61820 ; 61827
61822 ; 62208
61830 ; 61833
61848 ; 61861
61854 ; 64252
61871 ; 61950
61874 ; 61876
61877 ; 61882
61880 ; 61881
61888 ; 61890
61908 ; 61919
61914 ; 61923
61915 ; 61921
61922 ; 61925
61939 ; 61942
61941 ; 61943
61947 ; 127078
61956 ; 62359
61974 ; 61987
61979 ; 61983
61999 ; 65070
62003 ; 62051
62007 ; 62009
62011 ; 62118
62014 ; 62015
62017 ; 62052
62029 ; 62056
62033 ; 62035
62034 ; 62044
62039 ; 62040
62045 ; 62082
62046 ; 62048
62065 ; 62149
62067 ; 62089
62070 ; 62072
62080 ; 62086
62084 ; 62096
62097 ; 62103
62113 ; 62114
62120 ; 62125
62131 ; 62180
62133 ; 62143
62141 ; 63285
62142 ; 62148
62144 ; 62152
62153 ; 62170
62156 ; 62163
62165 ; 62167
62178 ; 62181
62185 ; 62189
62193 ; 62456
62201 ; 62238
62207 ; 100817
62210 ; 62250
62216 ; 62217
62221 ; 62273
62226 ; 62233
62232 ; 62592
62239 ; 62256
62244 ; 62246
62247 ; 143248
62260 ; 62263
62265 ; 62267
62270 ; 62342
62271 ; 62272
62275 ; 63077
62276 ; 62286
62277 ; 69897
62279 ; 62282
62281 ; 62460
62283 ; 62289
62290 ; 62291
62293 ; 63447
62294 ; 62295
62297 ; 62310
62300 ; 62308
62306 ; 62370
62309 ; 64246
62311 ; 62312
62314 ; 62664
62321 ; 62322
62323 ; 62339
62326 ; 62336
62332 ; 62655
62337 ; 62344
62340 ; 62362
62349 ; 62430
62350 ; 62352
62364 ; 62365
62371 ; 62372
62373 ; 62413
62378 ; 62380
62384 ; 62385
62386 ; 62439
62388 ; 62393
62394 ; 62395
62397 ; 62399
62400 ; 63333
62401 ; 62412
62404 ; 62405
62407 ; 62416
62414 ; 62431
62415 ; 62417
62426 ; 62436
62445 ; 62447
62446 ; 62450
62464 ; 62478
62474 ; 62475
62479 ; 63872
62482 ; 62483
62485 ; 62486
62487 ; 62494
62490 ; 62496
62499 ; 63307
62502 ; 62641
62504 ; 62566
62506 ; 62521
62509 ; 62607
62511 ; 62518
62524 ; 62525
62526 ; 62528
62530 ; 62532
62536 ; 62572
62546 ; 62551
62556 ; 62564
62558 ; 62570
62559 ; 62561
62560 ; 63663
62567 ; 63391
62569 ; 62571
62573 ; 62579
62578 ; 62580
62587 ; 62603
62588 ; 62597
62591 ; 62662
62593 ; 62599
62594 ; 62606
62595 ; 62602
62609 ; 62610
62611 ; 62741
62612 ; 62620
62614 ; 62619
62617 ; 62651
62623 ; 63278
62626 ; 62629
62636 ; 62740
62640 ; 62649
62645 ; 62686
62652 ; 62659
62654 ; 62658
62663 ; 62668
62667 ; 62762
62672 ; 62736
62673 ; 62680
62674 ; 62682
62675 ; 63083
62683 ; 62688
62693 ; 62711
62701 ; 64147
62702 ; 62704
62705 ; 62708
62712 ; 62734
62716 ; 62717
62720 ; 63001
62722 ; 63037
62727 ; 62728
62738 ; 63149
62742 ; 62747
62751 ; 62753
62758 ; 62988
62763 ; 62962
62785 ; 62791
62788 ; 62840
62792 ; 62808
62793 ; 62801
62796 ; 62804
62797 ; 62800
62799 ; 62836
62805 ; 62807
62806 ; 62906
62810 ; 62812
62814 ; 62824
62818 ; 62819
62821 ; 62839
62826 ; 62827
62829 ; 62983
62841 ; 62844
62846 ; 62854
62847 ; 62883
62848 ; 62896
62852 ; 62861
62856 ; 63217
62864 ; 62865
62869 ; 74138
62870 ; 62878
62875 ; 62891
62876 ; 62879
62884 ; 62886
62898 ; 62900
62905 ; 62956
62907 ; 62909
62911 ; 63957
62912 ; 62925
62923 ; 62924
62926 ; 63371
62935 ; 62937
62941 ; 62945
62942 ; 62949
62950 ; 62994
62953 ; 62970
62954 ; 62955
62957 ; 62961
62967 ; 63769
62969 ; 62973
62979 ; 62980
62982 ; 63051
62984 ; 63540
62985 ; 64160
62989 ; 62995
62993 ; 63016
62998 ; 63007
62999 ; 63004
63000 ; 63301
63006 ; 63013
63011 ; 63014
63017 ; 63028
63018 ; 63023
63021 ; 63215
63030 ; 63036
63034 ; 63059
63038 ; 63048
63043 ; 63056
63054 ; 63058
63057 ; 87797
63060 ; 101998
63061 ; 63062
63084 ; 63097
63088 ; 63139
63093 ; 63094
63099 ; 63100
63121 ; 63130
63122 ; 63124
63129 ; 63132
63135 ; 63140
63141 ; 63146
63147 ; 63173
63150 ; 63154
63153 ; 63172
63161 ; 63163
63168 ; 63185
63181 ; 63195
63188 ; 63201
63192 ; 63194
63212 ; 63213
63225 ; 63240
63226 ; 63242
63227 ; 63686
63232 ; 63245
63233 ; 63241
63235 ; 63390
63239 ; 63379
63247 ; 64846
63251 ; 63254
63252 ; 63257
63255 ; 63258
63273 ; 63309
63277 ; 63280
63284 ; 63443
63286 ; 63330
63292 ; 63294
63295 ; 63300
63299 ; 63302
63312 ; 63399
63318 ; 63329
63319 ; 63326
63323 ; 63332
63331 ; 63346
63334 ; 91028
63340 ; 63483
63343 ; 63448
63356 ; 63439
63358 ; 63360
63359 ; 63373
63364 ; 63368
63372 ; 63385
63381 ; 63386
63384 ; 63389
63395 ; 63402
63403 ; 63438
63414 ; 77021
63418 ; 63582
63424 ; 63481
63435 ; 63841
63436 ; 63542
63456 ; 63488
63462 ; 63466
63474 ; 63490
63478 ; 63480
63482 ; 63493
63484 ; 63518
63491 ; 63580
63498 ; 67974
63499 ; 63502
63500 ; 63511
63504 ; 63746
63509 ; 63512
63513 ; 63515
63528 ; 63529
63532 ; 63537
63534 ; 64176
63541 ; 63543
63545 ; 63832
63554 ; 63557
63563 ; 65332
63564 ; 63565
63567 ; 63583
63568 ; 63688
63574 ; 63607
63577 ; 63581
63585 ; 63793
63591 ; 63592
63598 ; 63627
63599 ; 64184
63600 ; 63604
63611 ; 63905
63612 ; 63615
63614 ; 63617
63625 ; 64125
63628 ; 63631
63632 ; 63634
63635 ; 63639
63640 ; 63674
63647 ; 63656
63649 ; 63693
63654 ; 64154
63655 ; 63659
63657 ; 78557
63658 ; 63661
63668 ; 66484
63681 ; 63719
63689 ; 63696
63690 ; 63691
63692 ; 63701
63697 ; 63771
63698 ; 64621
63702 ; 63713
63707 ; 69287
63708 ; 63742
63716 ; 63718
63721 ; 64002
63737 ; 63738
63743 ; 63751
63748 ; 63931
63757 ; 63761
63760 ; 63762
63766 ; 63803
63768 ; 63778
63774 ; 63791
63806 ; 63825
63816 ; 63867
63820 ; 63835
63822 ; 63824
63833 ; 63842
63843 ; 63852
63845 ; 63846
63850 ; 63854
63853 ; 63859
63857 ; 89650
63860 ; 63863
63862 ; 63866
63889 ; 63893
63890 ; 66572
63899 ; 74828
63901 ; 63908
63904 ; 63907
63925 ; 64850
63928 ; 63941
63929 ; 63943
63932 ; 63936
63937 ; 63938
63944 ; 63994
63953 ; 63990
63972 ; 63975
63976 ; 64061
63980 ; 64256
63997 ; 64017
64007 ; 64009
64010 ; 64037
64014 ; 64021
64016 ; 64082
64023 ; 64024
64030 ; 64033
64041 ; 64045
64043 ; 64046
64050 ; 64053
64062 ; 64067
64063 ; 64064
64072 ; 64080
64077 ; 64078
64085 ; 64087
64088 ; 64105
64089 ; 64090
64092 ; 64132
64095 ; 64097
64098 ; 64108
64102 ; 64103
64113 ; 64129
64115 ; 64124
64123 ; 64142
64127 ; 64335
64131 ; 64139
64135 ; 64137
64143 ; 64157
64144 ; 64171
64145 ; 64155
64149 ; 64151
64150 ; 64153
64156 ; 64418
64161 ; 64162
64164 ; 64186
64165 ; 64198
64170 ; 64173
64178 ; 64181
64185 ; 64187
64195 ; 64674
64204 ; 64208
64205 ; 64485
64206 ; 64211
64210 ; 64214
64217 ; 64245
64223 ; 64226
64247 ; 64707
64255 ; 64281
64257 ; 64261
64258 ; 64262
64268 ; 64269
64275 ; 66111
64276 ; 64321
64278 ; 64857
64292 ; 64298
64303 ; 78174
64306 ; 64316
64308 ; 64311
64310 ; 64314
64313 ; 64470
64332 ; 64334
64338 ; 64454
64339 ; 64341
64348 ; 64349
64351 ; 64361
64378 ; 64427
64385 ; 64443
64386 ; 64716
64394 ; 64395
64414 ; 64666
64417 ; 64423
64430 ; 64589
64431 ; 64471
64442 ; 64482
64450 ; 64451
64461 ; 67407
64464 ; 64465
64466 ; 64472
64473 ; 64479
64475 ; 64480
64499 ; 64500
64501 ; 64507
64512 ; 67556
64518 ; 64521
64523 ; 64530
64539 ; 64559
64540 ; 64554
64547 ; 64555
64556 ; 64558
64563 ; 64566
64565 ; 64569
64567 ; 64574
64570 ; 64571
64576 ; 64581
64590 ; 64672
64592 ; 64593
64596 ; 64600
64604 ; 64605
64611 ; 64617
64615 ; 64616
64629 ; 64631
64635 ; 64640
64645 ; 67048
64648 ; 100746
64652 ; 64657
64653 ; 64661
64665 ; 64667
64677 ; 64678
64690 ; 64704
64692 ; 64699
64702 ; 64942
64706 ; 64710
64715 ; 64730
64731 ; 64958
64739 ; 64806
64744 ; 64773
64749 ; 64905
64750 ; 64759
64755 ; 64756
64762 ; 64764
64763 ; 64813
64779 ; 64781
64784 ; 64929
64785 ; 64786
64793 ; 64845
64801 ; 64811
64803 ; 64804
64807 ; 64816
64808 ; 64821
64818 ; 64820
64822 ; 64824
64827 ; 64841
64839 ; 64851
64861 ; 64868
64873 ; 64877
64890 ; 64897
64891 ; 64893
64899 ; 64999
64910 ; 64913
64918 ; 64964
64947 ; 64951
64952 ; 64956
64967 ; 64971
64968 ; 72503
64970 ; 64976
64973 ; 64983
64985 ; 64986
64988 ; 65158
64993 ; 65108
65000 ; 65006
65001 ; 65474
65013 ; 65025
65016 ; 65018
65024 ; 65031
65038 ; 65082
65053 ; 65055
65056 ; 65143
65059 ; 65061
65060 ; 65069
65068 ; 65291
65075 ; 65088
65079 ; 65084
65080 ; 65083
65085 ; 65087
65095 ; 65101
65111 ; 65114
65120 ; 65121
65134 ; 65138
65137 ; 65274
65142 ; 65152
65146 ; 65174
65161 ; 65162
65189 ; 65319
65192 ; 65200
65202 ; 65270
65207 ; 65211
65216 ; 65221
65222 ; 65228
65226 ; 65227
65232 ; 77163
65242 ; 65243
65244 ; 65245
65261 ; 65263
65271 ; 65279
65275 ; 65555
65284 ; 65361
65295 ; 65296
65298 ; 65301
65300 ; 65302
65304 ; 65314
65305 ; 65306
65318 ; 65320
65323 ; 65359
65333 ; 65727
65366 ; 65367
65384 ; 65387
65389 ; 65391
65403 ; 66002
65404 ; 65405
65409 ; 65416
65411 ; 65415
65418 ; 65516
65419 ; 65421
65422 ; 65423
65432 ; 65433
65437 ; 65440
65447 ; 65448
65450 ; 65542
65461 ; 65462
65476 ; 65486
65484 ; 65488
65492 ; 65495
65494 ; 65497
65522 ; 65525
65523 ; 65526
65531 ; 67220
65535 ; 65536
65561 ; 65566
65569 ; 65580
65585 ; 65587
65597 ; 65728
65602 ; 66281
65611 ; 66224
65613 ; 65691
65615 ; 65639
65617 ; 65743
65620 ; 65621
65622 ; 65636
65626 ; 65627
65632 ; 65729
65635 ; 65677
65640 ; 66903
65641 ; 65647
65648 ; 65652
65649 ; 65687
65653 ; 65655
65658 ; 65674
65669 ; 65679
65671 ; 65718
65675 ; 65682
65680 ; 65951
65683 ; 65688
65697 ; 65704
65698 ; 65699
65705 ; 65812
65706 ; 65724
65707 ; 65751
65717 ; 89506
65719 ; 65722
65720 ; 67530
65733 ; 65734
65738 ; 65746
65740 ; 65759
65742 ; 65764
65752 ; 65756
65758 ; 65760
65763 ; 65782
65769 ; 65772
65780 ; 65781
65797 ; 65802
65805 ; 65807
65820 ; 65822
65829 ; 65831
65836 ; 65845
65846 ; 65849
65852 ; 65853
65854 ; 65858
65855 ; 65864
65857 ; 67711
65860 ; 65868
65865 ; 65877
65867 ; 65872
65869 ; 65873
65889 ; 65902
65890 ; 65898
65909 ; 65914
65911 ; 65937
65912 ; 65918
65916 ; 65919
65924 ; 65930
65927 ; 65935
65928 ; 65929
65934 ; 65943
65938 ; 65940
65947 ; 65950
65948 ; 66543
65954 ; 65957
65962 ; 65974
65978 ; 65988
65981 ; 65985
65982 ; 65996
65990 ; 65991
66005 ; 66006
66010 ; 66017
66015 ; 114584
66018 ; 66022
66020 ; 72750
66038 ; 66040
66041 ; 66063
66042 ; 66046
66057 ; 73381
66059 ; 66160
66067 ; 66073
66071 ; 66100
66080 ; 66082
66083 ; 66125
66086 ; 66087
66090 ; 66091
66093 ; 66104
66096 ; 66099
66102 ; 66299
66106 ; 66440
66110 ; 66136
66115 ; 66404
66119 ; 66120
66121 ; 66417
66130 ; 66131
66142 ; 67307
66158 ; 66170
66163 ; 66174
66168 ; 66191
66180 ; 66181
66184 ; 66188
66195 ; 66196
66197 ; 66200
66204 ; 66270
66219 ; 66232
66221 ; 66222
66223 ; 66225
66226 ; 66234
66236 ; 66459
66238 ; 66692
66242 ; 88017
66258 ; 66269
66273 ; 66277
66274 ; 66276
66278 ; 66280
66291 ; 67359
66293 ; 72939
66309 ; 66317
66316 ; 66318
66320 ; 66323
66326 ; 66327
66329 ; 66358
66331 ; 66333
66338 ; 66355
66339 ; 66344
66343 ; 66345
66352 ; 66354
66353 ; 97258
66356 ; 66361
66366 ; 66369
66376 ; 66412
66381 ; 66402
66384 ; 66442
66385 ; 66387
66411 ; 66433
66413 ; 66670
66415 ; 66419
66416 ; 66426
66418 ; 66421
66427 ; 71566
66432 ; 66435
66451 ; 66577
66452 ; 66462
66453 ; 66463
66455 ; 66478
66458 ; 66539
66479 ; 69427
66486 ; 66488
66493 ; 66494
66495 ; 66497
66498 ; 66499
66508 ; 66513
66509 ; 66526
66524 ; 66525
66530 ; 66554
66540 ; 66596
66544 ; 66570
66545 ; 66551
66549 ; 66550
66555 ; 66580
66557 ; 66563
66558 ; 66561
66559 ; 66578
66565 ; 66566
66571 ; 67186
66574 ; 66584
66575 ; 66796
66576 ; 66581
66583 ; 66646
66589 ; 66590
66598 ; 66602
66609 ; 66613
66610 ; 66612
66615 ; 66656
66618 ; 66619
66626 ; 66649
66632 ; 66638
66634 ; 66658
66645 ; 69463
66648 ; 66809
66651 ; 66675
66652 ; 66781
66653 ; 66657
66660 ; 66695
66661 ; 66667
66664 ; 66666
66668 ; 66669
66671 ; 66680
66672 ; 66673
66691 ; 66694
66697 ; 67532
66700 ; 66704
66702 ; 66710
66713 ; 66726
66714 ; 66718
66716 ; 66719
66730 ; 66735
66731 ; 66732
66734 ; 66758
66748 ; 66750
66757 ; 66767
66759 ; 66761
66763 ; 66764
66766 ; 66779
66769 ; 66774
66770 ; 66773
66772 ; 66777
66775 ; 66780
66784 ; 66785
66795 ; 66813
66815 ; 66904
66822 ; 66835
66845 ; 66886
66852 ; 66857
66856 ; 66858
66865 ; 66876
66867 ; 66868
66869 ; 66871
66875 ; 66894
66883 ; 66884
66901 ; 69720
66906 ; 66917
66913 ; 66916
66924 ; 67796
66925 ; 66926
66930 ; 67285
66932 ; 67663
66937 ; 66955
66941 ; 67140
66943 ; 66947
66946 ; 66949
66954 ; 66958
66956 ; 67044
66960 ; 66966
66964 ; 69220
66972 ; 66973
66974 ; 67082
66978 ; 107981
66984 ; 66989
66992 ; 66999
67002 ; 67023
67003 ; 67126
67009 ; 67011
67010 ; 67664
67018 ; 67087
67029 ; 67031
67035 ; 67038
67042 ; 67047
67050 ; 67053
67057 ; 67058
67065 ; 67081
67073 ; 69221
67074 ; 67078
67088 ; 67224
67089 ; 67098
67092 ; 67097
67104 ; 67215
67105 ; 67121
67107 ; 67110
67108 ; 67347
67109 ; 67112
67113 ; 67120
67127 ; 70298
67133 ; 67135
67138 ; 67143
67141 ; 67144
67145 ; 68150
67147 ; 67151
67159 ; 116663
67160 ; 67169
67172 ; 67179
67176 ; 67177
67185 ; 67187
67188 ; 67195
67190 ; 67205
67200 ; 67244
67208 ; 67212
67219 ; 67228
67222 ; 67231
67225 ; 75127
67232 ; 67252
67237 ; 67248
67238 ; 67280
67247 ; 67266
67261 ; 67265
67262 ; 67263
67264 ; 67269
67271 ; 67273
67276 ; 67278
67279 ; 67284
67292 ; 67296
67297 ; 67299
67300 ; 67301
67303 ; 67309
67304 ; 67515
67312 ; 67314
67316 ; 67324
67327 ; 67334
67336 ; 67342
67341 ; 67346
67348 ; 67872
67349 ; 67363
67372 ; 67375
67378 ; 67439
67384 ; 67436
67386 ; 67396
67387 ; 67434
67400 ; 67567
67401 ; 67402
67403 ; 69895
67410 ; 67411
67413 ; 67458
67420 ; 67554
67424 ; 67425
67428 ; 67429
67431 ; 67432
67441 ; 67442
67449 ; 67518
67451 ; 76751
67460 ; 67462
67467 ; 67481
67473 ; 67474
67476 ; 67479
67480 ; 67495
67487 ; 67494
67503 ; 67507
67512 ; 71192
67527 ; 67541
67536 ; 67815
67540 ; 67552
67573 ; 67607
67576 ; 67713
67584 ; 67589
67587 ; 67588
67600 ; 67726
67603 ; 67617
67611 ; 67619
67613 ; 67625
67614 ; 69657
67618 ; 67624
67626 ; 67628
67627 ; 67633
67634 ; 67635
67637 ; 67642
67638 ; 67652
67655 ; 67656
67657 ; 67659
67661 ; 67682
67671 ; 67676
67673 ; 67680
67675 ; 67869
67679 ; 67681
67684 ; 67686
67696 ; 67708
67700 ; 67701
67702 ; 67703
67727 ; 67769
67728 ; 67744
67738 ; 67746
67740 ; 67768
67743 ; 67747
67750 ; 67754
67771 ; 67775
67772 ; 67777
67773 ; 67778
67779 ; 67956
67783 ; 67785
67790 ; 67797
67791 ; 67804
67793 ; 67795
67794 ; 67807
67802 ; 67825
67809 ; 67810
67813 ; 67818
67814 ; 67820
67823 ; 67830
67840 ; 67841
67843 ; 67873
67852 ; 69231
67862 ; 67899
67876 ; 71054
67877 ; 67881
67878 ; 67884
67898 ; 67924
67901 ; 71510
67902 ; 67911
67905 ; 67916
67906 ; 67914
67912 ; 67913
67922 ; 67925
67923 ; 67928
67932 ; 67939
67942 ; 68031
67943 ; 67944
67945 ; 67963
67965 ; 67970
67971 ; 89000
67977 ; 67986
67983 ; 68024
68002 ; 69164
68012 ; 69226
68023 ; 69876
68062 ; 69175
68064 ; 68074
68065 ; 68070
68067 ; 68073
68069 ; 68076
68079 ; 68083
68082 ; 68094
68095 ; 68096
68097 ; 68098
68099 ; 68103
68107 ; 68114
68109 ; 68119
68111 ; 68113
68112 ; 69331
68127 ; 69513
68131 ; 68132
69155 ; 69179
69163 ; 69581
69165 ; 69167
69171 ; 69550
69178 ; 69182
69191 ; 69194
69198 ; 69348
69202 ; 69203
69214 ; 69228
69218 ; 69219
69250 ; 69537
69252 ; 69326
69255 ; 69259
69256 ; 69260
69261 ; 69424
69264 ; 69266
69267 ; 69272
69274 ; 69278
69289 ; 69309
69290 ; 69303
69294 ; 69553
69302 ; 69304
69306 ; 69313
69330 ; 69336
69333 ; 69334
69341 ; 69343
69342 ; 69370
69355 ; 70459
69358 ; 69364
69365 ; 69366
69369 ; 69390
69377 ; 69383
69380 ; 69384
69386 ; 69387
69395 ; 69419
69396 ; 69431
69397 ; 69434
69400 ; 69402
69405 ; 69415
69406 ; 100751
69408 ; 69412
69423 ; 69433
69435 ; 69439
69436 ; 69457
69441 ; 69443
69445 ; 70572
69446 ; 69447
69450 ; 69452
69460 ; 69464
69461 ; 69462
69465 ; 69493
69467 ; 69478
69473 ; 69611
69486 ; 69491
69488 ; 69489
69496 ; 69501
69500 ; 69503
69511 ; 69524
69516 ; 69529
69519 ; 69525
69522 ; 69523
69526 ; 69531
69527 ; 69533
69532 ; 69863
69535 ; 69557
69536 ; 69540
69543 ; 69547
69548 ; 69554
69549 ; 69552
69556 ; 69575
69563 ; 69726
69567 ; 69574
69572 ; 69573
69577 ; 69834
69579 ; 69580
69583 ; 69589
69584 ; 69606
69586 ; 69593
69592 ; 69594
69595 ; 69601
69609 ; 69618
69614 ; 69626
69624 ; 69644
69628 ; 69820
69630 ; 69807
69642 ; 69690
69650 ; 69665
69656 ; 69682
69658 ; 69670
69672 ; 69675
69681 ; 69684
69685 ; 69686
69693 ; 69696
69700 ; 69712
69701 ; 69711
69702 ; 69715
69716 ; 69718
69729 ; 69735
69731 ; 69733
69737 ; 69740
69742 ; 69743
69745 ; 69748
69753 ; 69755
69757 ; 69759
69761 ; 70868
69768 ; 69771
69772 ; 69802
69776 ; 69781
69780 ; 69795
69782 ; 69786
69783 ; 69784
69785 ; 69792
69788 ; 69836
69798 ; 69799
69808 ; 69811
69810 ; 69886
69814 ; 69819
69830 ; 69850
69833 ; 69858
69835 ; 69873
69838 ; 69841
69840 ; 69871
69847 ; 69852
69848 ; 69855
69856 ; 69857
69865 ; 69894
69867 ; 69869
69878 ; 69891
69879 ; 69881
69885 ; 69892
69904 ; 69907
69914 ; 69915
69925 ; 69937
69928 ; 69970
69940 ; 69941
69942 ; 69943
69944 ; 69945
69948 ; 69950
69966 ; 69971
69975 ; 69976
69978 ; 69980
69987 ; 69989
69988 ; 69991
69993 ; 69994
70000 ; 70001
70002 ; 70003
70012 ; 70014
70017 ; 101913
70018 ; 70044
70028 ; 70043
70033 ; 70035
70037 ; 70040
70048 ; 70056
70054 ; 70070
70055 ; 70060
70059 ; 70063
70072 ; 72417
70073 ; 70223
70085 ; 70086
70087 ; 72323
70093 ; 75866
70103 ; 70899
70104 ; 70274
70117 ; 72248
70119 ; 70122
70120 ; 70123
70125 ; 84489
70133 ; 70145
70140 ; 70142
70156 ; 70158
70171 ; 70196
70174 ; 70219
70179 ; 70181
70180 ; 70292
70183 ; 70185
70191 ; 71339
70201 ; 70229
70202 ; 70510
70204 ; 70205
70208 ; 70221
70213 ; 70216
70215 ; 70218
70230 ; 70231
70232 ; 70259
70235 ; 70237
70239 ; 70262
70244 ; 70250
70252 ; 70253
70261 ; 70973
70271 ; 70401
70275 ; 70286
70280 ; 70285
70282 ; 70283
70290 ; 70306
70295 ; 71153
70296 ; 70765
70300 ; 70553
70303 ; 70305
70314 ; 70326
70315 ; 70343
70317 ; 70321
70329 ; 70333
70330 ; 70332
70335 ; 70344
70336 ; 70339
70342 ; 74438
70345 ; 70346
70350 ; 70351
70353 ; 70394
70355 ; 70413
70356 ; 70358
70357 ; 70511
70360 ; 70369
70371 ; 70373
70376 ; 70377
70383 ; 70386
70387 ; 70389
70391 ; 70399
70404 ; 70405
70408 ; 70412
70409 ; 70410
70421 ; 70530
70424 ; 70425
70433 ; 70434
70444 ; 70446
70451 ; 73508
70456 ; 70474
70461 ; 70485
70462 ; 70502
70473 ; 70500
70477 ; 70479
70481 ; 70487
70490 ; 70491
70497 ; 70535
70499 ; 70506
70505 ; 70507
70508 ; 70525
70509 ; 73321
70551 ; 70557
70559 ; 70560
70570 ; 70588
70573 ; 70575
70577 ; 70579
70578 ; 70604
70583 ; 71085
70605 ; 70612
70606 ; 70611
70617 ; 70619
70627 ; 71362
70634 ; 70643
70644 ; 70650
70651 ; 70652
70662 ; 70663
70676 ; 70677
70686 ; 70689
70694 ; 70697
70698 ; 71769
70701 ; 70711
70708 ; 70710
70713 ; 70717
70721 ; 70727
70729 ; 70751
70732 ; 83303
70739 ; 70741
70740 ; 70857
70744 ; 70753
70752 ; 71629
70754 ; 70755
70758 ; 72841
70761 ; 70885
70762 ; 70764
70768 ; 70771
70772 ; 70773
70779 ; 70827
70784 ; 107055
70787 ; 70788
70790 ; 70791
70807 ; 70814
70822 ; 70826
70824 ; 70895
70831 ; 71168
70834 ; 70837
70840 ; 70843
70844 ; 70847
70861 ; 70863
70864 ; 70870
70872 ; 70903
70883 ; 70910
70889 ; 70974
70890 ; 71073
70907 ; 70908
70913 ; 70914
70918 ; 70920
70919 ; 70928
70922 ; 70929
70935 ; 70937
70938 ; 70941
70944 ; 70947
70945 ; 70949
70946 ; 71079
70957 ; 71184
70976 ; 71072
70977 ; 71023
70990 ; 71014
70992 ; 71020
70993 ; 70997
71013 ; 71018
71015 ; 71016
71019 ; 71225
71032 ; 71038
71033 ; 71034
71036 ; 73010
71043 ; 71109
71046 ; 71059
71051 ; 72289
71070 ; 71128
71071 ; 71077
71089 ; 71090
71093 ; 109503
71095 ; 71097
71100 ; 71178
71105 ; 71113
71123 ; 71124
71127 ; 71130
71133 ; 71135
71148 ; 71149
71157 ; 71193
71163 ; 71167
71170 ; 71172
71177 ; 71237
71179 ; 71188
71181 ; 71182
71185 ; 71186
71198 ; 73687
71206 ; 71210
71208 ; 71211
71213 ; 71215
71218 ; 71231
71220 ; 71229
71221 ; 71222
71224 ; 71228
71230 ; 71242
71233 ; 71236
71248 ; 71326
71251 ; 71272
71255 ; 71270
71268 ; 74134
71269 ; 71271
71276 ; 71280
71277 ; 71279
71283 ; 71286
71284 ; 71299
71287 ; 71292
71290 ; 71291
71296 ; 71300
71303 ; 71310
71308 ; 71309
71311 ; 71315
71313 ; 71320
71321 ; 71327
71322 ; 71330
71332 ; 71335
71349 ; 71352
71350 ; 94907
71354 ; 71356
71360 ; 72423
71368 ; 71445
71371 ; 71372
71379 ; 71380
71381 ; 71413
71382 ; 71386
71389 ; 73580
71404 ; 71444
71406 ; 71411
71420 ; 71429
71423 ; 71426
71427 ; 71435
71449 ; 71450
71451 ; 72221
71456 ; 71492
71457 ; 71466
71471 ; 71473
