Post;Answer 
140367 ; 151424
218715 ; 218721
267569 ; 267573
140363 ; 140378
140347 ; 140368
140345 ; 140364
140333 ; 140335
140332 ; 141640
140324 ; 154694
637346 ; 637348
499276 ; 499280
140317 ; 141059
304324 ; 312603
140307 ; 140318
140306 ; 140309
140281 ; 140582
140279 ; 140288
140224 ; 140226
140191 ; 140211
140168 ; 140171
140149 ; 140977
367238 ; 367242
481908 ; 481912
298751 ; 299712
579958 ; 580000
141309 ; 141336
140144 ; 140268
583920 ; 583921
140142 ; 140243
140125 ; 140161
140124 ; 140177
269769 ; 406767
140122 ; 140157
244148 ; 244161
617002 ; 617004
140118 ; 140523
634553 ; 634554
140105 ; 140111
294423 ; 294424
140100 ; 140110
140098 ; 140117
140097 ; 140103
140092 ; 143962
236793 ; 236797
158164 ; 158233
140047 ; 140050
211236 ; 211238
140023 ; 140026
316587 ; 316912
140019 ; 140033
140015 ; 140030
140014 ; 140218
299877 ; 299903
554328 ; 554329
169928 ; 170041
159498 ; 160438
267611 ; 267625
309612 ; 309620
140013 ; 140196
347896 ; 347916
140005 ; 157807
139979 ; 139996
388016 ; 388018
204828 ; 204905
139970 ; 140002
632855 ; 632891
139966 ; 139967
506080 ; 506118
139948 ; 139951
400191 ; 400465
398867 ; 398870
469649 ; 469653
175665 ; 175707
139935 ; 140675
194482 ; 194501
163900 ; 164437
139926 ; 139927
627067 ; 627069
187302 ; 187691
155126 ; 155132
139896 ; 139903
152343 ; 152344
239924 ; 239925
139892 ; 139918
312069 ; 312208
139870 ; 515214
203683 ; 203694
139866 ; 140184
249033 ; 249043
505533 ; 505534
139864 ; 139878
569029 ; 569034
139859 ; 139943
139850 ; 361982
139842 ; 139843
651868 ; 651882
151556 ; 151579
626684 ; 626691
139840 ; 139841
139817 ; 139821
200703 ; 405098
139811 ; 139839
643306 ; 643310
181778 ; 181782
356727 ; 356728
456488 ; 456495
435897 ; 437629
139791 ; 139793
139764 ; 140029
139737 ; 140418
242176 ; 242178
181025 ; 181027
650433 ; 650435
139728 ; 139735
329597 ; 329599
636844 ; 636883
355394 ; 356018
139724 ; 139945
142329 ; 142330
139715 ; 139733
195227 ; 195237
162799 ; 162812
139703 ; 139721
190528 ; 190533
139699 ; 140272
268174 ; 268183
523507 ; 523513
260816 ; 260819
365598 ; 365601
139695 ; 139696
139687 ; 139692
139683 ; 139691
139674 ; 139761
139670 ; 140313
320576 ; 320663
139640 ; 139646
153737 ; 168062
190997 ; 191004
464344 ; 567651
139632 ; 139635
388752 ; 388756
319800 ; 319866
332492 ; 332496
556628 ; 556633
139616 ; 139620
605895 ; 605897
499257 ; 499259
139601 ; 139604
192590 ; 192762
173321 ; 173323
139600 ; 139633
548487 ; 548489
215036 ; 215048
567018 ; 567060
139593 ; 139605
581377 ; 581388
139587 ; 156710
345264 ; 345613
535904 ; 551365
139579 ; 139664
558431 ; 558434
297283 ; 301478
390529 ; 390537
196128 ; 196159
139571 ; 139578
139558 ; 139575
139552 ; 139560
624035 ; 624307
139532 ; 254024
139523 ; 139528
163039 ; 163042
139514 ; 139753
139504 ; 139505
139501 ; 139502
202336 ; 202425
355906 ; 355913
361320 ; 361327
613900 ; 613902
154971 ; 155011
302490 ; 302502
507300 ; 507316
205684 ; 205689
402079 ; 402095
441718 ; 441790
139495 ; 139522
173095 ; 173117
589995 ; 590014
139486 ; 139494
139484 ; 139534
226033 ; 226038
139478 ; 140240
296786 ; 296791
139469 ; 139471
576650 ; 578620
139464 ; 139477
380773 ; 383210
139463 ; 139466
139440 ; 219501
188953 ; 188970
139430 ; 139434
259715 ; 272425
166070 ; 166087
193790 ; 193799
139418 ; 139492
187495 ; 187518
349473 ; 349534
139409 ; 139416
139391 ; 139392
341248 ; 341254
256403 ; 372301
182828 ; 182866
139386 ; 139389
542990 ; 543020
139379 ; 139659
139362 ; 139374
569729 ; 569751
139350 ; 139424
390133 ; 390158
392796 ; 392799
139287 ; 139293
299703 ; 320621
507760 ; 507772
458194 ; 458198
274891 ; 274920
478369 ; 478374
466651 ; 466666
139277 ; 139288
247265 ; 247266
139276 ; 311700
277979 ; 278049
164722 ; 164725
142592 ; 142618
382759 ; 382921
139275 ; 139286
417527 ; 417545
292973 ; 293229
187451 ; 187857
139224 ; 139228
278072 ; 278086
611132 ; 611146
139213 ; 139216
339873 ; 345669
180451 ; 180492
190978 ; 191028
139200 ; 139203
557574 ; 558130
369069 ; 369077
625978 ; 625994
139195 ; 139252
221498 ; 221500
139189 ; 175903
216578 ; 216594
139167 ; 140580
353951 ; 353973
314833 ; 316992
139161 ; 139177
139158 ; 139186
245955 ; 245957
267580 ; 267584
318732 ; 318749
342530 ; 342531
139155 ; 139170
295348 ; 295729
470846 ; 470849
448950 ; 449149
268838 ; 268842
139153 ; 139171
620727 ; 620729
144466 ; 175081
139132 ; 139239
213410 ; 213489
201249 ; 201250
139107 ; 139122
183124 ; 183126
305654 ; 305659
139099 ; 141731
259792 ; 259948
139092 ; 139101
153132 ; 153140
480456 ; 480459
139087 ; 139125
139084 ; 149488
154016 ; 154075
239653 ; 239663
229214 ; 229223
542389 ; 542467
139070 ; 139073
139047 ; 139057
139043 ; 139048
139030 ; 139034
180413 ; 189548
139020 ; 139021
188268 ; 188279
139018 ; 139035
139013 ; 139014
642277 ; 642294
487731 ; 488058
139555 ; 139627
139011 ; 139250
351827 ; 351843
433152 ; 435578
139000 ; 139005
284798 ; 306641
437991 ; 438034
245466 ; 245470
138992 ; 139001
138989 ; 139064
237916 ; 239611
315513 ; 315519
670650 ; 670668
195796 ; 195802
138977 ; 138988
138965 ; 303004
145381 ; 145427
138952 ; 402886
497708 ; 497709
141627 ; 141634
138951 ; 138955
144889 ; 144890
138886 ; 147801
295299 ; 295314
139156 ; 178740
228266 ; 228268
138873 ; 138881
138870 ; 173951
138862 ; 139567
174826 ; 174846
138837 ; 138852
391839 ; 391854
222943 ; 222950
138834 ; 138844
196362 ; 196387
138814 ; 139003
138790 ; 138804
138785 ; 138788
255277 ; 255292
264186 ; 264187
271637 ; 271644
309901 ; 309934
325308 ; 325324
138763 ; 138769
138760 ; 138797
401440 ; 427641
186231 ; 194756
275513 ; 276441
138740 ; 138935
393039 ; 393040
138736 ; 138759
322855 ; 322967
139973 ; 139983
538346 ; 538357
496310 ; 496599
168523 ; 168645
637329 ; 637331
138734 ; 138812
138733 ; 139055
564265 ; 564472
138702 ; 138709
138691 ; 138711
138685 ; 138686
138669 ; 138670
381363 ; 381365
409542 ; 409547
196706 ; 196726
267693 ; 267712
138646 ; 138665
370653 ; 370728
138644 ; 138664
197214 ; 212410
138623 ; 138630
588044 ; 588136
145261 ; 145280
138605 ; 138618
255481 ; 261543
138592 ; 143841
140212 ; 140220
138586 ; 138594
212671 ; 212678
138576 ; 145850
138572 ; 138877
138555 ; 138561
397056 ; 397154
394288 ; 394289
138554 ; 138558
460407 ; 460410
443249 ; 443251
138546 ; 138565
290313 ; 290332
138541 ; 138568
138537 ; 138615
138529 ; 138900
251521 ; 251525
215882 ; 215886
646598 ; 646663
185559 ; 185618
489785 ; 489823
162627 ; 214709
138528 ; 138616
150130 ; 150148
138526 ; 138535
138523 ; 138603
150366 ; 150373
138498 ; 138521
152821 ; 152842
312174 ; 312675
138495 ; 138501
138488 ; 149231
248741 ; 250405
399961 ; 400231
138477 ; 138486
165045 ; 165046
347767 ; 347769
160328 ; 160344
138474 ; 138491
521155 ; 521170
423614 ; 423620
138445 ; 138518
441404 ; 564703
138442 ; 138443
585368 ; 585371
138441 ; 138451
244725 ; 244760
559041 ; 559043
138440 ; 139940
138436 ; 138461
646965 ; 646995
138425 ; 138807
165893 ; 165894
138424 ; 138430
446425 ; 446560
426924 ; 426927
138391 ; 138426
138376 ; 138641
138373 ; 138799
138362 ; 141314
378023 ; 378024
506160 ; 506258
290874 ; 291501
138348 ; 138386
170837 ; 170860
138339 ; 351810
138333 ; 138338
138328 ; 138332
138326 ; 138355
333156 ; 333205
373922 ; 373943
372291 ; 372293
483283 ; 483300
150950 ; 151001
512556 ; 512572
138325 ; 138371
150211 ; 150228
138297 ; 138299
370729 ; 370731
531235 ; 531257
480546 ; 480547
138290 ; 138372
138278 ; 138345
450612 ; 450613
146407 ; 146408
228887 ; 228915
138264 ; 138309
138261 ; 138354
138241 ; 138500
349843 ; 349863
138240 ; 138342
138236 ; 138239
241784 ; 241806
138223 ; 139407
319362 ; 319363
208114 ; 208117
138197 ; 138203
256245 ; 259978
339397 ; 339404
138165 ; 138173
138142 ; 138143
540815 ; 540820
514109 ; 514111
138138 ; 138141
191953 ; 191954
235911 ; 235961
536426 ; 536441
341385 ; 346280
138131 ; 138139
266111 ; 266123
511120 ; 511131
138119 ; 138122
138113 ; 275042
152640 ; 153081
196044 ; 319901
138102 ; 138103
214920 ; 214921
561853 ; 561858
463968 ; 470817
138095 ; 138580
225737 ; 225741
138087 ; 138090
275926 ; 275939
364882 ; 365516
175057 ; 175071
138082 ; 138088
567962 ; 567969
138067 ; 138078
138061 ; 138101
520721 ; 520722
198087 ; 204822
341082 ; 341085
417449 ; 417452
173364 ; 175380
138049 ; 138074
138048 ; 138054
195860 ; 195965
287416 ; 287420
202015 ; 202020
138037 ; 146728
181385 ; 181396
427678 ; 427690
137981 ; 138004
205773 ; 205819
222289 ; 222960
137973 ; 137982
137965 ; 137966
183182 ; 192634
421201 ; 421204
137962 ; 137983
137960 ; 137972
137957 ; 138185
418252 ; 418269
137950 ; 137956
155618 ; 155682
592691 ; 648351
137917 ; 138699
151627 ; 151685
169389 ; 169393
137877 ; 137906
452270 ; 452274
161972 ; 161987
137864 ; 142986
343120 ; 352246
137857 ; 137865
288333 ; 288345
137850 ; 137856
340321 ; 340382
137836 ; 138062
137830 ; 137833
137829 ; 137848
137824 ; 147585
146863 ; 146867
137823 ; 500086
259653 ; 259657
279418 ; 279448
137818 ; 137849
206052 ; 206286
137791 ; 137979
137779 ; 137790
146793 ; 146803
137777 ; 150225
267084 ; 267097
535785 ; 535790
137759 ; 137826
617991 ; 618012
137727 ; 137934
204532 ; 204598
137714 ; 137716
372860 ; 374687
177516 ; 177533
137708 ; 137724
589140 ; 589201
157558 ; 161030
137663 ; 137665
137657 ; 138144
137656 ; 137689
310124 ; 310126
204880 ; 204919
144175 ; 144200
137643 ; 137647
137629 ; 137641
618483 ; 618490
184866 ; 184953
544357 ; 544367
137628 ; 139546
384513 ; 385073
139730 ; 139822
137618 ; 137627
343687 ; 343703
137599 ; 137621
137589 ; 137590
137584 ; 137586
578710 ; 578711
422194 ; 422199
137580 ; 137625
137552 ; 137562
244146 ; 244164
316193 ; 316195
211295 ; 211296
137545 ; 137568
297128 ; 297139
187149 ; 187165
137544 ; 137638
359348 ; 359352
396177 ; 398139
310529 ; 310574
336445 ; 376683
397029 ; 397039
542734 ; 542735
137529 ; 137530
311936 ; 311952
544654 ; 544664
137519 ; 137520
187428 ; 187441
569559 ; 569567
137508 ; 137511
304882 ; 304887
137491 ; 137507
137490 ; 137504
145873 ; 145884
248193 ; 248387
137476 ; 137477
176908 ; 177095
137468 ; 434902
280640 ; 280646
140872 ; 141311
431240 ; 431252
137465 ; 137469
137439 ; 137542
137434 ; 139065
137415 ; 137466
172408 ; 172409
607482 ; 643732
137410 ; 137429
578896 ; 578902
160192 ; 160205
137402 ; 138857
336017 ; 336042
294656 ; 294675
137396 ; 272385
137380 ; 137393
137377 ; 137459
344667 ; 344765
137366 ; 140248
284848 ; 286636
137352 ; 153977
634726 ; 634738
172278 ; 172328
358524 ; 358606
137347 ; 137401
175932 ; 175935
137340 ; 137345
137315 ; 137317
137311 ; 137652
350792 ; 350805
137297 ; 138721
137295 ; 137300
137292 ; 137293
305971 ; 306018
433755 ; 433777
137275 ; 137306
519192 ; 519724
453112 ; 453118
204761 ; 204772
398071 ; 398072
437862 ; 437879
137256 ; 137265
322633 ; 322725
138878 ; 139254
137244 ; 137245
137240 ; 137241
137230 ; 204204
599401 ; 599407
384858 ; 384864
482483 ; 482497
137211 ; 137214
137200 ; 149346
137186 ; 137189
137177 ; 137193
317057 ; 317064
503083 ; 503086
137158 ; 137168
355640 ; 355643
193676 ; 193678
320755 ; 320756
274796 ; 274818
374912 ; 374938
137135 ; 137298
193952 ; 193967
137130 ; 137140
565895 ; 565924
137123 ; 141980
372191 ; 372192
204742 ; 204748
186329 ; 186332
137122 ; 293409
533177 ; 533180
191673 ; 191678
137095 ; 137106
282154 ; 282166
137091 ; 137541
169513 ; 169527
137089 ; 137108
509640 ; 509648
137086 ; 137102
250460 ; 250471
149083 ; 149084
137075 ; 145548
359543 ; 561835
137072 ; 152673
137064 ; 137365
137055 ; 137069
137041 ; 139829
606046 ; 607579
359623 ; 359627
137031 ; 137037
137017 ; 137035
410849 ; 410868
137016 ; 137021
408418 ; 408419
290217 ; 290231
620428 ; 620472
137006 ; 137011
507557 ; 507637
435012 ; 435021
136990 ; 137024
209488 ; 209614
224692 ; 226618
172480 ; 172486
136988 ; 136993
136969 ; 137044
300961 ; 300966
136966 ; 136975
564296 ; 564298
136957 ; 136959
211957 ; 211959
368538 ; 382873
453590 ; 453595
136954 ; 136958
399185 ; 399235
136950 ; 137029
385457 ; 385567
136949 ; 136953
310001 ; 310076
136935 ; 137745
136926 ; 168683
288175 ; 288180
364960 ; 364969
136920 ; 136927
296154 ; 296178
322069 ; 322125
389819 ; 389823
136916 ; 136925
356478 ; 356517
136913 ; 137155
185454 ; 185463
233978 ; 233994
514060 ; 514061
136897 ; 137191
189500 ; 189503
136888 ; 145219
646385 ; 646448
215056 ; 215060
136874 ; 136879
136867 ; 275167
398153 ; 398164
136846 ; 136865
224562 ; 224582
254936 ; 254940
136838 ; 136886
618112 ; 618149
136834 ; 136836
136821 ; 136824
279752 ; 279781
445150 ; 445196
136820 ; 136855
136810 ; 136819
164350 ; 165584
303036 ; 303420
548320 ; 548354
390104 ; 390482
136783 ; 137430
212095 ; 212217
407389 ; 407391
136781 ; 137921
308653 ; 308656
148801 ; 148814
517921 ; 517922
144703 ; 144719
136770 ; 136773
206599 ; 206600
136756 ; 138395
283845 ; 283850
377723 ; 377734
136754 ; 136760
671999 ; 672003
136753 ; 136767
283330 ; 283333
423828 ; 425871
376023 ; 376028
136745 ; 136755
543278 ; 543282
168532 ; 207531
136733 ; 136748
563882 ; 563890
478277 ; 478282
136730 ; 136746
184674 ; 223813
232998 ; 233198
261191 ; 261199
458283 ; 458294
136727 ; 136729
235433 ; 241478
136706 ; 137171
136702 ; 136712
619237 ; 619278
136674 ; 136689
136660 ; 136703
136655 ; 136680
429119 ; 429148
318139 ; 318152
136652 ; 136653
136613 ; 136614
430156 ; 430164
136608 ; 136737
145607 ; 145611
136587 ; 136639
136564 ; 136568
160203 ; 160215
136544 ; 136574
429088 ; 429171
164930 ; 165102
158706 ; 158729
266560 ; 266665
136531 ; 137330
136525 ; 156612
136515 ; 136520
145451 ; 145475
336603 ; 336614
136483 ; 333261
136468 ; 136493
281961 ; 334727
459389 ; 459405
136456 ; 136466
646442 ; 646454
371246 ; 371273
148084 ; 148085
136455 ; 136505
136449 ; 136459
151052 ; 151055
136403 ; 136435
136400 ; 136433
521613 ; 521616
521053 ; 521056
291273 ; 293207
409067 ; 409069
136384 ; 136397
264153 ; 264405
529794 ; 529860
345670 ; 345676
502535 ; 502538
136382 ; 136396
136381 ; 136389
266858 ; 266864
271040 ; 346972
200198 ; 200202
136378 ; 136380
301461 ; 301512
136370 ; 136377
449687 ; 450588
138254 ; 138548
224751 ; 224906
136369 ; 136490
376247 ; 376252
152185 ; 161305
136361 ; 136364
506005 ; 508272
157557 ; 310281
136349 ; 136407
503943 ; 503948
245436 ; 245445
398320 ; 399926
136332 ; 136379
279316 ; 376189
136297 ; 137128
398666 ; 399472
628115 ; 628126
180256 ; 180265
274335 ; 274336
477529 ; 477534
136293 ; 445724
136291 ; 136322
136273 ; 136294
136263 ; 136339
413135 ; 413148
136240 ; 136275
215723 ; 215792
158484 ; 161647
136210 ; 136215
195809 ; 249641
136200 ; 136202
136191 ; 136234
296515 ; 296517
184391 ; 184424
159398 ; 159431
326450 ; 331298
136188 ; 136196
431123 ; 431151
147404 ; 147411
136186 ; 293558
488904 ; 488905
136175 ; 136204
558235 ; 558307
136174 ; 136185
136168 ; 137110
247190 ; 247205
175495 ; 176821
399282 ; 399287
136149 ; 136155
282609 ; 380972
305169 ; 305176
136125 ; 136132
136109 ; 136127
546891 ; 546893
186453 ; 186507
136100 ; 136101
340425 ; 341113
637361 ; 637635
180114 ; 180129
560569 ; 560723
463336 ; 480999
136088 ; 140081
321947 ; 322378
136081 ; 136117
136059 ; 136062
441264 ; 441279
136040 ; 136049
136028 ; 136053
656368 ; 656495
204800 ; 204804
418299 ; 418302
296139 ; 296143
136001 ; 136002
135998 ; 136025
135996 ; 136596
330546 ; 330550
135993 ; 135994
146556 ; 146675
506875 ; 507065
427270 ; 427293
135982 ; 135986
212354 ; 212728
135959 ; 135972
135945 ; 136695
213421 ; 269796
273543 ; 274037
392626 ; 392634
486144 ; 486394
145827 ; 145858
135921 ; 136266
135913 ; 135920
295583 ; 295592
394257 ; 394258
488332 ; 488636
275996 ; 276003
391356 ; 391357
655445 ; 655447
483512 ; 483513
135906 ; 135940
321631 ; 321772
135896 ; 136316
259129 ; 259183
165624 ; 165636
329177 ; 329179
135891 ; 135943
493351 ; 495109
135888 ; 135901
439600 ; 439653
135885 ; 138539
192060 ; 233789
185353 ; 185388
135875 ; 135883
319441 ; 319459
135859 ; 135871
135858 ; 136015
197456 ; 197766
135850 ; 135860
138512 ; 138516
135839 ; 136027
135806 ; 135810
335736 ; 335747
135796 ; 135800
135795 ; 135807
135788 ; 135797
135784 ; 135794
135783 ; 135822
135740 ; 136512
135739 ; 135752
135736 ; 213214
202557 ; 202562
135731 ; 135830
135727 ; 136443
398214 ; 398267
292687 ; 292689
135721 ; 149521
135667 ; 135673
135664 ; 135672
175777 ; 175778
135657 ; 136341
135645 ; 137729
557771 ; 568538
472560 ; 472565
135642 ; 135758
568569 ; 568902
135618 ; 135622
256469 ; 256478
146922 ; 146952
435550 ; 435551
135600 ; 135602
152464 ; 152466
135599 ; 135679
262199 ; 262205
135583 ; 135584
135578 ; 135582
135572 ; 135575
206320 ; 207877
559323 ; 566441
446046 ; 446047
196408 ; 196417
263656 ; 263700
135558 ; 135559
153611 ; 153613
380580 ; 380581
135526 ; 135528
135522 ; 135549
135500 ; 135512
208707 ; 208711
135489 ; 135509
135459 ; 135463
135421 ; 135492
347090 ; 347099
273072 ; 273509
204743 ; 204746
135415 ; 135501
300253 ; 300257
356062 ; 357088
145223 ; 145227
398659 ; 401845
135406 ; 135410
135400 ; 136766
345756 ; 345758
402423 ; 402466
156175 ; 161395
135396 ; 135853
168165 ; 168180
327403 ; 327405
355527 ; 355537
135384 ; 135393
135365 ; 135370
135361 ; 135372
351084 ; 351088
135359 ; 168873
518767 ; 521037
135345 ; 135352
135325 ; 135363
136437 ; 136467
135323 ; 135338
249263 ; 290771
444111 ; 444117
196245 ; 196247
322302 ; 322311
160515 ; 160527
135297 ; 136374
662275 ; 663132
135294 ; 135324
135292 ; 135293
231201 ; 231211
583856 ; 583905
178456 ; 178571
135284 ; 135307
381651 ; 381742
545470 ; 545586
202820 ; 202823
295567 ; 295575
135271 ; 135279
135267 ; 135332
294286 ; 294294
135260 ; 177745
452999 ; 453023
135258 ; 135288
135253 ; 145052
140747 ; 155737
344571 ; 344573
426568 ; 426570
381370 ; 381373
135247 ; 135250
188910 ; 188913
135230 ; 136371
529884 ; 530380
135218 ; 135219
307647 ; 307734
203278 ; 203761
135204 ; 135252
362182 ; 362183
186889 ; 195261
135202 ; 135203
135195 ; 135199
228318 ; 330932
387554 ; 387573
525581 ; 525584
209248 ; 209250
135191 ; 135716
378846 ; 378925
153216 ; 153220
135188 ; 138706
135510 ; 135535
264821 ; 264850
455455 ; 455458
135165 ; 135216
236883 ; 236889
135147 ; 135149
307676 ; 307682
158334 ; 158343
605193 ; 605811
135144 ; 135154
154552 ; 154642
135138 ; 135141
567193 ; 567242
191088 ; 191103
280645 ; 280658
135123 ; 135160
306564 ; 306574
371847 ; 371848
135117 ; 135126
135116 ; 135153
246135 ; 246243
480524 ; 480675
407194 ; 407214
135082 ; 135106
135077 ; 155786
229114 ; 248002
135074 ; 135238
320874 ; 320933
135070 ; 135087
252645 ; 252648
353396 ; 353453
257348 ; 257362
399428 ; 399432
550083 ; 550087
135053 ; 135060
135042 ; 135057
609643 ; 609754
135038 ; 135041
140826 ; 140869
135036 ; 135268
607662 ; 607663
135030 ; 135054
381990 ; 382082
135008 ; 135043
134987 ; 135259
237125 ; 237500
134980 ; 135001
539872 ; 541782
134976 ; 134981
134968 ; 134983
134964 ; 134989
490435 ; 490437
134948 ; 135032
134947 ; 134950
176362 ; 176379
380383 ; 380394
490998 ; 490999
134945 ; 134973
157107 ; 157112
219640 ; 219641
646593 ; 647496
569315 ; 570125
134943 ; 134954
134915 ; 134942
243653 ; 243665
134903 ; 134910
184636 ; 184640
134896 ; 134917
432211 ; 432213
398990 ; 399008
134876 ; 134879
265292 ; 265432
311965 ; 311978
134864 ; 134883
227834 ; 229378
234910 ; 236691
507439 ; 509028
489059 ; 489067
134863 ; 135518
328420 ; 328473
472881 ; 473144
134862 ; 134967
654586 ; 655448
288814 ; 288841
134844 ; 134977
134830 ; 143069
556258 ; 556415
372069 ; 375647
134813 ; 134818
634922 ; 634948
134803 ; 136362
179134 ; 179138
234285 ; 234291
134782 ; 135137
134769 ; 134785
297337 ; 297339
411092 ; 411411
134761 ; 134768
274960 ; 275061
164759 ; 164814
134754 ; 135128
165929 ; 165933
134752 ; 135133
134739 ; 141426
134692 ; 134756
145383 ; 145389
326425 ; 326431
186719 ; 187002
134687 ; 134693
345883 ; 345885
395868 ; 425609
134681 ; 135346
134671 ; 134708
306029 ; 306041
134657 ; 134659
377715 ; 377717
578524 ; 578537
134624 ; 134628
213702 ; 213873
134595 ; 134603
212071 ; 212092
134581 ; 134610
359244 ; 359247
565068 ; 565074
134578 ; 134646
196266 ; 648300
134575 ; 135962
196359 ; 248796
134533 ; 135329
163441 ; 172739
134527 ; 134531
608025 ; 608028
211250 ; 211252
134518 ; 134542
203453 ; 203513
294291 ; 294777
143545 ; 143594
134508 ; 331090
134495 ; 134516
134489 ; 146799
134484 ; 148157
134473 ; 134546
637090 ; 637096
237592 ; 237659
319434 ; 330816
134467 ; 134470
186071 ; 186079
134459 ; 137752
168061 ; 168309
134449 ; 134454
134432 ; 134433
302893 ; 302896
351082 ; 351102
543414 ; 543425
212912 ; 212973
134418 ; 151756
142176 ; 142184
134413 ; 134440
247092 ; 247117
134404 ; 203301
134395 ; 154279
203496 ; 335584
134385 ; 134786
134382 ; 134392
216866 ; 216893
236726 ; 236866
134381 ; 135236
134373 ; 144024
134368 ; 135844
480956 ; 480968
419037 ; 419039
134363 ; 134796
134328 ; 134334
335753 ; 335781
208126 ; 208129
381111 ; 381121
221852 ; 222275
134307 ; 134325
147146 ; 150782
134298 ; 134309
134293 ; 134301
134291 ; 293783
182356 ; 182359
134273 ; 134277
137795 ; 138224
588289 ; 588322
134267 ; 134268
523230 ; 523233
307627 ; 307650
588258 ; 588269
452859 ; 452870
134261 ; 134302
211055 ; 211068
211140 ; 211143
509810 ; 509829
198873 ; 205488
164320 ; 164389
134242 ; 134247
549776 ; 549803
150654 ; 150657
134227 ; 134229
205616 ; 206585
144099 ; 144108
134226 ; 134274
134218 ; 134222
134211 ; 134216
303017 ; 303021
462993 ; 462997
134190 ; 136576
164806 ; 164811
151060 ; 151077
253529 ; 253545
407559 ; 407561
134165 ; 134577
134163 ; 134166
134156 ; 134191
241178 ; 243117
342361 ; 342372
310342 ; 310343
134155 ; 134188
134148 ; 139997
425725 ; 425726
134138 ; 134346
229909 ; 229947
134136 ; 134143
134125 ; 135533
585260 ; 586761
134090 ; 134092
134058 ; 135350
228823 ; 231083
134053 ; 134060
443287 ; 443292
134022 ; 134026
158339 ; 158347
493271 ; 494460
389657 ; 389661
651995 ; 652003
134010 ; 134019
242347 ; 242352
289071 ; 289080
411783 ; 411789
134007 ; 134024
400973 ; 401999
133998 ; 134137
133981 ; 136497
489616 ; 489618
133960 ; 133966
157589 ; 157715
133959 ; 134736
243461 ; 243462
133946 ; 134106
133945 ; 133948
213193 ; 213207
193161 ; 193177
183657 ; 184019
214848 ; 214851
659384 ; 666775
133943 ; 135232
133927 ; 133930
390153 ; 390164
417183 ; 417185
320527 ; 320745
379138 ; 379148
133908 ; 133910
133898 ; 133903
238696 ; 238698
266040 ; 266047
362943 ; 362946
209803 ; 209865
483854 ; 483861
133892 ; 133899
137528 ; 216346
215429 ; 215460
133872 ; 133882
529078 ; 530042
471569 ; 495923
243596 ; 243599
133863 ; 133875
163163 ; 163269
133851 ; 133854
133844 ; 133849
157057 ; 157061
276584 ; 276592
133840 ; 133841
133822 ; 140298
134569 ; 134597
133799 ; 134209
403421 ; 404185
529662 ; 529665
133785 ; 133802
134338 ; 136877
505772 ; 505776
133784 ; 136779
133777 ; 133800
358510 ; 358526
133772 ; 133780
133771 ; 133773
569350 ; 569353
133770 ; 133778
133769 ; 133801
133735 ; 133758
340423 ; 340440
133732 ; 133818
364302 ; 364349
290784 ; 290806
316284 ; 316286
133711 ; 133809
312205 ; 312755
133707 ; 133727
133687 ; 133693
385143 ; 386092
451841 ; 451843
133673 ; 133746
133632 ; 133636
202130 ; 202136
285229 ; 285243
592193 ; 592207
133623 ; 133641
433608 ; 433629
133616 ; 133617
465999 ; 466027
133601 ; 133734
133599 ; 133675
263264 ; 263267
318145 ; 318153
318828 ; 318837
133586 ; 133589
133577 ; 133905
394746 ; 394800
133573 ; 133575
168345 ; 168348
606144 ; 606347
444654 ; 444677
133570 ; 133574
133565 ; 133567
208490 ; 208499
135002 ; 135010
319522 ; 319542
139289 ; 139310
133561 ; 133603
133529 ; 133539
202044 ; 202067
136253 ; 136259
224099 ; 227582
133500 ; 133517
133498 ; 133501
274696 ; 275030
133494 ; 136042
182009 ; 182076
133481 ; 133527
133473 ; 140258
133471 ; 133472
133460 ; 133462
133444 ; 133448
274802 ; 274819
404900 ; 405005
632157 ; 632191
172267 ; 172295
133443 ; 133467
262995 ; 263854
137488 ; 138479
133428 ; 133433
260730 ; 260732
194832 ; 194886
524848 ; 525760
133421 ; 133426
186414 ; 194194
133420 ; 133438
352018 ; 352033
133415 ; 133440
530384 ; 530400
518239 ; 518508
369058 ; 369065
133408 ; 133418
148705 ; 148727
404661 ; 404662
246785 ; 246814
133393 ; 133533
184069 ; 184071
133384 ; 133490
230749 ; 230868
133373 ; 206635
550099 ; 550106
208090 ; 208094
607954 ; 609435
195598 ; 195892
299738 ; 299745
182369 ; 182384
133363 ; 133364
235768 ; 235780
133360 ; 134149
545776 ; 547278
133341 ; 133377
133340 ; 188461
133326 ; 133330
239106 ; 239116
133320 ; 133345
338443 ; 338444
133312 ; 133318
133300 ; 133301
154294 ; 154349
133296 ; 133298
133287 ; 133288
386121 ; 386123
454612 ; 454856
364517 ; 364522
430068 ; 430070
174708 ; 377330
524526 ; 524704
133281 ; 133439
372788 ; 372792
225591 ; 227551
427101 ; 430294
200570 ; 200679
133267 ; 133282
133265 ; 133388
133257 ; 133258
665319 ; 665364
663900 ; 663904
436962 ; 437382
133247 ; 133275
584930 ; 601274
133242 ; 133245
624331 ; 634071
294413 ; 294422
380774 ; 380783
133233 ; 133271
163485 ; 163488
133229 ; 133259
660588 ; 661694
133218 ; 133239
484407 ; 539664
133183 ; 133188
133172 ; 133181
133168 ; 133309
351368 ; 351371
133163 ; 133165
200812 ; 200852
133157 ; 133241
217087 ; 217090
174650 ; 174719
345937 ; 345975
133134 ; 142973
